source_stage,family,material,formula,seg_pk,wc_pk,uuid,sha256,z_sequence,natyp,nspin,soc,lmax,compat_class,empty_sphere,cpa,bdg,final_rms,integrity_ok,roundtrip_ok,f2_eligible
E1,E1_NbSe2_Bi,Bi16X8,Bi16X8,94715,,7c8e5106-970e-4a51-94ce-1467c3f21bf4,40906698e6999b5b20d20b2135fd76fb515a380dca834af60b11f3906040889e,"[0, 0, 0, 0, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 0, 0, 0, 0]",24,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,4.5522e-07,True,True,False
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104400,,4298cfd0-ccab-48ac-84c3-2441c648464f,486c86875ca4e22cc1ce53c8add054f8ab825bab7e303cb4de8ebf51881fff64,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079975,True,True,True
E1,E1_NbSe2_Bi,Bi14X4,Bi14X4,95475,,f6e5b95d-933c-4ef3-904d-f5fa6eb31411,123b79cd6c909337971c62ba10a6fefa2182c8980d33057b7d7d1ca367161257,"[0, 0, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 0, 0]",18,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,8.8774e-07,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,92056,,4948a01c-1dc7-460c-b6e6-507d6d177b49,2a87309909c44269126a9929d4946bd44a8700d5b62fc08f6d86b35fd0d6287a,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,8.6634e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,92203,,c402d2cc-e087-434e-9925-151bc7493405,3be8be98b83a3e9171787a403307df2bd3b8df462045a25152791fe2f45e2252,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,9.702e-08,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,105009,,9a3395b1-bbbb-44a2-9360-6a531f5ec879,f9a893dda8301f6f49c5f769f4dd73e0dbb5bd6f8a5b9cb05fe08557ab6ecf08,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079975,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104630,,af1b5f19-8f38-453e-a249-fb574a8b28d8,765a9f1979a0ebefcb0e1fd21ba81bc2845ffcbc816bfb27a6d943007be5c5ca,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,3.7126e-06,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,92512,,067c2cec-33d3-4d0d-81de-aaab57f7d891,a7df24ad47c8d4975836d6e054904e9e4c3b69292c7de3a301674797070887cb,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,9.1542e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,92515,,ab31f4ac-f2ca-446e-b93c-a0d70e19f6ab,4c6eb9ff0a17cb13c525919c2bcd993cdd45e1c1193d63eea17682ca858a580f,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,9.1542e-07,True,True,True
E1,E1_NbSe2_Bi,Bi16X4,Bi16X4,93174,,8f5e1c2c-de1a-4622-9da8-4029855ea28e,546f6be003bb9eab39b157d3223c34ec77e30ffd2c28fb43862eb389514ac1a0,"[0, 0, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 0, 0]",20,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,7.4497e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104417,,9f9ddbf5-db1c-47dc-8858-24ee7bfcee1f,3d42dd286b45a44642bff96611d3f733b9054f27df767d264e51622743d44972,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,7.6432e-06,True,True,True
E1,E1_NbSe2_Bi,Bi16X4,Bi16X4,93177,,7bd16f50-b871-46a2-a806-0949c69af4f5,f70d7b7af42917494c77d22ea6100357482f93baffa0283b68883d4d929f2c3f,"[0, 0, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 0, 0]",20,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623]""}",False,False,False,7.909e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X8,Bi2X8,95580,,9ff6f8f6-c1e0-4468-b8dd-3337c21598ea,d127b6219ce150701459d70a5cd2c9b320ee6283bd0fde73b28ed2b9b2a04aa4,"[0, 0, 0, 0, 83, 83, 0, 0, 0, 0]",10,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[623, 623, 623, 623, 623, 623, 623, 623, 623, 623]""}",False,False,False,3.3516e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,95626,,98f92b64-719d-4969-82ef-a86fdbac50a4,e1b8f3f084969bb9ed4fa4cd74978b6c069ca1bfcf32598d42710ee84731df7b,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,4.4007e-08,True,True,True
E1,E1_NbSe2_Bi,Bi14X4,Bi14X4,95361,,2c4433af-a4be-4118-8e7a-1c10c67288ac,c5d234ec6dc73dce0c7edeafd853a948014f593af0e8ff65b9eb8a8c51e2d585,"[0, 0, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 0, 0]",18,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,5.9383e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104783,,1b46f6b8-516d-46f0-9897-6cd95df9c21e,912073cc4cbb4303c7083e65b0a901f5e4b7ad41a99ba07474ad0a0c1f6a6cee,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079862,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104773,,3688753d-7f62-4e24-b0a2-fca3981426e4,5ed724756bd8911776e690e6956057f6e222422a26dcab33c76d50b56e91f8a9,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079987,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104819,,04658236-c72a-45c7-bdb5-e2d5cd5af56e,9bdcfe5ee9c3360bbe10557fb605c35704ef0e6412bb0f6264db2f9bdd16aa1f,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,3.6336e-06,True,True,True
E1,E1_NbSe2_Bi,Bi12Nb40X32,Bi12Nb40X32,105262,,c86b7adf-9a5e-4f5e-befe-f4ac266190c6,6cf84b4eb951246fedd808100e7d0788544e54164583ec1fe3f0896b247be17a,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",84,1,False,3,"{""code_family"": ""standard"", ""nspin"": 1, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 484, 524, 578, 552, 578, 579, 573, 580, 579, 630, 639, 639, 654, 616, 654, 641, 711, 711, 690, 691, 690, 536, 591, 537, 591, 573, 568, 568, 573, 484, 484, 484, 484, 484, 484, 484, 484]""}",False,False,False,0.29892,True,True,False
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,104789,,245eeee1-ffff-43aa-8670-7c579cad9b7f,7b471994fa4144153acc8774a40fbbf607fcbd7cf95436b065d42c80a700d6ba,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.007942,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,49,,0e418183-2684-4f45-8ed1-5ad7c7219efe,4f9218be5ba76f8bb635bf6d653034e97369f6692f920b54ed89963b7edb427b,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,6.2319e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,113,,1d9c9eeb-7f5b-46ae-a0cb-506ae9e68323,c896fe9ba3654535dd33677a95034f263bc98a52971e923877909246087c84da,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,6.7907e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,141,,26159763-c75c-4287-a95f-c78b89d72e2b,c20579fe403bc1f024622fd6ca42a131447addd5ac94d8e386fc3b59fb8d5b1c,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0071306,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,152,,2820dfc7-6fa7-4106-895f-23c701cf77fd,54cfd9188ea16641792ffe33a345b8414bb910cc21f76d133ed7c41fad90f2d3,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,9.0363e-09,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X10,Nb2Se4X10,226,,3908b746-60c9-4de7-830c-89e1acc81a94,15f3d3cfe234cdcc8adf39178e8fe5fe74555cd63adbc5b074e5f64c536e74da,"[0, 0, 0, 0, 0, 34, 41, 34, 0, 34, 41, 34, 0, 0, 0, 0]",16,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563]""}",False,False,False,6.3783e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,254,,3ff2bc86-0f4a-41b3-9088-0cd0d7f45345,234d1dfe0c82de1bc8a403f9956e0a8c112705820f912a9e4efadd911f2d24a8,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079455,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X10,Nb2Se4X10,360,,5c622aea-f85f-4f38-a13c-769bff65614b,e824d219507b412579d0c5695e754eec1f233b7168d2c721d2d1e87935bddf46,"[0, 0, 0, 0, 0, 34, 41, 34, 0, 34, 41, 34, 0, 0, 0, 0]",16,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563]""}",False,False,False,0.0079812,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,478,,7bb80081-900e-41dc-a653-440c5ba2b9c6,1e85edd17cf179022dbbb49fb71d13d11dc90b3c5a202d50300c5cba85846a81,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,2.0568e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X10,Nb2Se4X10,521,,83697fa4-9e43-467d-8d1c-5b0588dfd683,41fb6faf9c1b28de088726ad8a7b0b1ca4fcfabfa4ce3dca6702286a41efc64b,"[0, 0, 0, 0, 0, 34, 41, 34, 0, 34, 41, 34, 0, 0, 0, 0]",16,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563]""}",False,False,False,7.0496e-08,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,574,,913bd580-e8ce-4b45-8e32-03cca559ee65,2929fa755329889a6fc615897a91fd6afe2a1b450354bb669a9cae073fdfb7fa,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0074269,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,666,,a7f303db-02c6-4be6-b59a-8673de3ac217,593c1343c80a8913519b911583d9cf9baf03b4668f4e360ee5d6d22e0012a110,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.007982,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,696,,b1042b6f-7a17-4b16-ae38-a887c40fd4a8,280c5100bd00a531e9d260dfa8be57fd390761c07922746ab3f288994720c185,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,4.3708e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,828,,d30ac503-2436-4d48-84af-48153a38bfe7,659484554454bb62cb2a77e79340c3d68056eb39119a3e59f2d3ff2b8b99b173,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,4.4656e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,829,,d36d5d9c-acb4-4422-a101-ec6b3609a270,33d4ef3679531d266fb84714ff8882b79e9fe32ba82865189bad6f9d7db5264c,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0078894,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X10,Nb2Se4X10,840,,d61c8fce-70a4-4faf-b8a1-b199c26cfb94,a5121c5c332d3d75458feefb423d1b6017b0b0df665f7cc44bbfd1ab6edb3d4a,"[0, 0, 0, 0, 0, 34, 41, 34, 0, 34, 41, 34, 0, 0, 0, 0]",16,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563, 534, 563, 548, 563]""}",False,False,False,0.0079935,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,853,,dac97d0f-2d58-4562-a67d-732eaf915840,0dcd3308535f39742b14f14e686dc86b052ceeb429eacfae9b7a48a05b413012,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079821,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,913,,e77ce513-901b-46a9-bbba-fdbc631be838,66c1faf2672eed703c3b0e4154dc5c71a4b88f82404d189ad2f2600454fb757b,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0078096,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,952,,f22b5df3-870f-46ca-8e77-9890a0ac4910,49c6e4495f59bb91909b3d8eb6c439698035907d6c4f3f72f53662a8926459ca,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.007982,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,994,,fd967cd6-dd93-4f4e-82fd-48a2df8dd69e,8b2adcf5727e42393be7211999fdd830ee8da9f5d3bd32dbdc65f0c5e6e125ec,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,4.1384e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,1754,,c51b3dbf-9c90-4a35-ae52-ea6048c821fc,cf9b1e59338833b0eff476323ab280ddfa3e037131da425e250894e29de549a3,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,3.0542e-07,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,1979,,fa61588d-7c32-4d1a-a1cc-e75e33c45ef1,3eb4f81699685a677ff5173106d6fad1887be7c47be2f6fe6c85cf19f94ec9c0,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0077872,True,True,True
E1,E1_NbSe2_Bi,Nb2Se4X2,Nb2Se4X2,103701,,d174f7a4-debe-452c-a77a-285ea5338b37,a6d4cdfe964b90b40d7e7111b756fb8b422c34f2bc89cd19fa47bfe9dcfebadf,"[41, 41, 34, 34, 34, 34, 0, 0]",8,2,False,2,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""2"", ""ncheb"": null, ""mesh"": ""[548, 548, 563, 563, 563, 563, 534, 534]""}",False,False,False,0.0079862,True,True,True
E1,E1_NbSe2_Bi,Bi3X6,Bi3X6,15025,,09b005c3-5d01-4245-8fb1-bd7dbc9a5b81,544e8356238c9452f00bfcfe875b904d97ced3187d2205e6ece7b087082bdfec,"[0, 0, 0, 83, 83, 83, 0, 0, 0]",9,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,3.9912e-07,True,True,True
E1,E1_NbSe2_Bi,Bi3X6,Bi3X6,15053,,11ff000d-e9ef-43a8-98d7-614650d6f54d,d9f18ffddfec770d2076f31aba1073719a3d91d7ebbdec39e7265d5beaa331ac,"[0, 0, 0, 83, 83, 83, 0, 0, 0]",9,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,8.7175e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2Te3,Bi2Te3,15072,,16755eb1-d151-4142-8cb3-e2b164d1aa7c,df0650a21f0ff6b48ae95b8daaf9a0190e95278b44dad1efc6da9e4ea9cb2f50,"[83, 83, 52, 52, 52]",5,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[604, 604, 640, 640, 584]""}",False,False,False,9.8907e-07,True,True,True
E1,E1_NbSe2_Bi,Bi3X6,Bi3X6,15164,,2f870c78-c4a9-4861-b4a6-235fc32a08ad,dac84413826e5bdb0793b8de61a6a02b2eb987565deb101f776ea5a9c0e26fd0,"[0, 0, 0, 83, 83, 83, 0, 0, 0]",9,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,4.795e-07,True,True,True
E1,E1_NbSe2_Bi,Bi3X6,Bi3X6,15337,,5ccc051f-73b8-4ae8-aa5c-aa8af5597805,0b7f784ddd960faa351a86b8f9f8d967767e199321edda0a8bb5e74e0e912804,"[0, 0, 0, 83, 83, 83, 0, 0, 0]",9,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,9.5934e-07,True,True,True
E1,E1_NbSe2_Bi,Bi3X6,Bi3X6,15340,,5d7e0f1d-5c5d-454a-9275-9f08c7fbd923,261c38ecbf5e1110713f3ed4fa109486b18ea440eab4930c4d4c566a81015a31,"[0, 0, 0, 83, 83, 83, 0, 0, 0]",9,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,0.0079308,True,True,True
E1,E1_NbSe2_Bi,Bi2,Bi2,15620,,a3b60b51-aab5-4df1-8716-16b70f138e72,3955036f6e8566826d8d80c05b0960828975cebb435481f9e0a33a9b99e4661e,"[83, 83]",2,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[615, 615]""}",False,False,False,0.007978,True,True,True
